,Gene_1,Gene_2,Gene_3,Gene_4,Gene_5,Gene_6,Gene_7,Gene_8,Gene_9,Gene_10,Gene_11,Gene_12,Gene_13,Gene_14,Gene_15,Gene_16,Gene_17,Gene_18,Gene_19,Gene_20,Gene_21,Gene_22,Gene_23,Gene_24,Gene_25,Gene_26,Gene_27,Gene_28,Gene_29,Gene_30
Cell_205,1.4880459147572576,1.1443463169839836,1.6739003608917238,1.5333718474694786,2.2714547650443047,1.2148691569066774,0.28811719315400236,2.743967147847257,0.13297120098204826,2.1173724995763643,4.900094351740853,4.715914447366621,4.45906787127657,3.798804789927579,4.28694993282801,3.0564655278681316,1.7254329991607371,1.741323554158269,3.116364163793309,3.402932440555452,2.197366911074806,4.916794107558789,1.7156775954852554,2.1910811109058637,2.589032137831196,3.273656865415993,0.44668736415227,0.259004842639254,0.3130429848393634,0.7305257022528222
Cell_206,2.6602536976923794,0.9291656677886452,1.0583900671658846,0.25935352020948615,0.2980759097379877,0.7066634377000948,0.539778806096017,2.2317836351870413,0.25749665791210524,0.3419485986144975,4.650795996494813,3.898383558146256,3.8270990610997284,5.7488577070082325,4.304468288911261,1.2051812029934175,0.713765970587196,1.0610965399651435,2.292704120521507,0.8027107504251475,1.3778238602668091,0.8136869000762557,0.06656035153562413,0.5568848509867208,0.6937921755127422,1.1956378760512762,1.9290497803840283,0.9739438629092217,0.787423919990543,1.4682311890287956
Cell_207,1.1453169658856732,0.25464313488186463,3.47811651120621,0.8450870775627988,1.1451682424903218,0.1903839780248255,2.760385688268193,0.7373600735309744,3.7648379088630533,1.0947251258675637,5.816280620460969,4.07183873142434,3.469247716279605,5.235166429542799,4.810973325321722,0.041729036659801044,0.24572417912890548,2.7126338369074663,0.7422885795811702,2.0259774320268713,5.143711908444247,1.6998819750267915,1.111385485378084,0.5500102256292613,1.4726756070909928,1.620899970953925,1.2226819107073525,2.0923683145584873,0.31575288747785046,1.243397775753122
Cell_208,1.115890933892824,0.643743683911931,1.5881680349090768,0.2781733925675316,0.5130203391617378,0.8250260939396398,0.952383294216406,1.6587088568619361,1.8092418180353962,0.49573418875606307,6.210032449204624,4.208752650616333,8.513090807009615,5.8643982329033575,3.9462383960758833,0.27658091799052087,0.1962610842363557,0.053716682840238596,1.396847033530058,0.6071386816393709,1.9005245645772872,0.6410325788386095,0.4888629405244218,1.8048534784106158,5.470137214776162,3.1632052852702355,1.830375167099173,2.9215909923862875,1.6726908650946173,2.120148044999168
Cell_209,1.7794668430970926,2.4766674131032276,0.602474571164066,2.7854393482081496,0.3096779703181659,1.3079012780217727,1.1317775385537672,0.016160519398155028,0.6784409698161422,1.75811674577367,3.202944567987062,7.128902979517818,4.1721896722540475,3.9346295798760202,5.683096535822713,0.7627370536113973,0.3442861096869033,1.874880789242683,0.2709085720554255,0.7109777516626509,1.1928995833603504,0.8828765010943137,8.687548098363967,1.6875242270876374,1.0355469485136304,0.6214606897311525,1.5643402680529743,2.8902248355798217,0.15744127232175328,1.5292755237759668
Cell_210,0.9797251056060879,2.209359510182462,1.2063241267095186,1.7367011560197827,4.822447907185905,2.2687798587334336,0.8774636943123411,0.4051283433209359,0.9821487377011248,0.4125017523931903,4.55657453440345,4.393322889486126,3.6647106788050405,4.600285041927169,6.9237971815032555,1.231722117815558,0.787707322928842,2.127690449385818,1.0023785398746357,1.0791851572545696,2.7973286629903624,0.44595027579951674,2.438616765930194,0.19484082340389255,5.233525308012916,0.4608481969568061,1.2549435477826614,3.337809056173841,0.20203551320701996,0.6994674882946105
Cell_211,2.2867251185000184,0.11139004208880965,1.771602038815395,1.5578529369163059,0.24088747307758596,5.237419480711275,1.1847987977499972,0.8150494768807076,0.3342748905381629,0.40772034493390896,8.125702133748526,4.603074276845943,5.631995934482909,3.4148190536317093,8.06956855812789,0.7032110493960171,0.378604448061167,1.693832404088495,0.19479772778048768,0.1350349380663971,3.768953473823447,0.52409906585903,1.9762981544034086,4.939996776023635,1.2149120766428205,1.9202639099990835,0.13245345585404977,0.47045714031552655,4.24639826809489,0.8201637476409024
Cell_212,0.2503308553744409,1.8368468127147648,3.329953223766041,0.7055341301791718,1.840829462003725,2.498494718818634,0.9707486771740601,0.8366243932585956,4.80282555958841,0.28046695911047914,4.671551551447411,4.255435617813475,3.6448935348522964,4.492462904362398,4.80947571407362,1.5213650515204775,0.13646758075866766,0.42493919882324876,0.9061390760076512,1.272348038557917,4.206211411796779,1.2419000141347563,2.292003801355009,1.092631576881805,2.1387090661292705,1.1746243274450454,0.34437630515671835,1.9105533155812258,1.747401554697306,0.20307808261479604
Cell_213,1.0926488094100335,1.0825275621459933,0.6228998598031689,0.3193721664108685,1.4351883587301644,3.897973043961356,2.065087794412855,0.16531689929928467,3.6646034831260668,3.258358814231332,3.4401511177579396,3.0283848240762974,4.122104969389092,4.5138920353544085,3.7608757860507045,1.4146815579934378,0.49240450702983246,0.2698736529142173,0.8858425798218051,3.8115364578839186,2.4159319665488606,1.6827157169425113,0.6705858563101023,0.20873681034836886,0.3277056725175621,2.298667733421532,0.4873974937736283,1.3046503895567785,1.6998956923504036,0.15032216455142974
Cell_214,1.1427362002666672,1.578481703697261,4.590410153839205,1.2832349350417835,2.208239131841231,0.6854606399607128,2.6758796861205134,0.2466610521432712,1.7494388918691661,1.338986104387229,5.765002102752815,4.974803989271909,3.68499398315197,4.745913568707882,4.6453046843366295,0.37774484438734796,0.9897847630650939,0.3227129117704457,1.5697096143240392,1.726535125384324,4.073804881753903,0.9694226603170008,0.8224754843868267,0.17301975169936248,0.9686640631564751,0.8669904686252964,1.2590252693150006,0.8423519508991281,0.8439878788374472,1.2556383964748177
Cell_215,1.0411486668832004,0.8280851584681145,0.8194982876349747,5.023109626445188,0.7961852437230755,0.9195376182334202,0.12285798486228941,2.683772102152165,0.03142054543846985,0.39754672207026714,5.487687642670158,2.9335085783590995,3.9856598298460466,3.7773265653647474,4.371099562245476,0.5505233984741749,2.218070189891388,2.3312778255399347,1.9035459927196097,0.7076860771103198,1.317402975135968,0.6228373231138382,6.284402650313025,1.523232115010803,0.7120315518223558,5.452541663526844,0.8059033983058257,1.472128285352171,2.2478212513182374,0.6515512676337953
Cell_216,0.6021592434437496,2.58601861198005,2.246027277440222,2.240355438283303,1.7367965222365847,4.984949964383657,1.2147386021908821,0.4832092496260353,0.2909154408666598,0.783840517916726,6.271061233553075,5.41133549086412,3.3216547683242346,5.467138190590316,4.025867284844731,0.3907661103545633,1.2528311297344223,3.7554539902406567,1.633953912069781,0.4034252264510663,0.49092672654680314,1.4005428876565886,0.20999480628329367,0.23930545562368902,0.8855527626477145,2.0076794434233,2.1309856222866874,1.2522399720680086,2.4148905844921176,4.165645810923261
Cell_217,0.6883970729239155,0.19642096190956282,0.780661974029347,0.41361398229994506,1.7252354044349658,0.29939445790996755,1.061247568949903,0.41397602075978557,0.8472163424827203,1.1222447384227265,4.669610109343248,4.235254938490096,3.3381469719129413,5.70284942829406,4.83574841348691,0.6893595999348308,2.0006563604967793,1.4118513573814175,1.8622372968488237,2.916727897028303,0.3233890429571033,6.313364614624676,1.6972590986544058,0.3024806194948991,3.2213482942554332,0.5533618535611745,4.222571031366778,0.3503347884061471,1.0639826467604245,2.278256669408439
Cell_218,2.026913418572829,1.559186566289812,2.646974491281785,0.7346888546445093,2.770069251130267,0.5890257839836338,3.87641771999537,0.647821490124885,0.24023890039270435,2.055693907533867,4.013028186836961,4.855842620561652,4.158764646972047,4.852054628993935,7.375835291757047,1.513927408813213,0.1797727088904073,1.154890982860905,1.709156337732429,4.075762020913474,2.1397077250641785,0.4939374924565318,1.1052735911705867,2.2455572004399706,1.8240311728321785,1.9242062462020864,0.24640460332234046,2.0373251679482487,1.4309010031808953,2.1124389231285665
Cell_219,1.3508062781478043,1.0121522509256753,2.82766471149457,1.7426438201257686,0.30540682717602885,1.290972321391004,0.8476260993692328,0.7400568198676802,1.7980560287740412,1.3597223695383291,5.527534549960606,5.088569432645327,4.687321927404449,5.684838167590359,3.7476054256855464,2.947572012010617,0.6874565173446556,0.36384394827311745,1.612411800582557,1.120986148907448,1.2487443312165898,0.3104615951399472,0.33211103740547554,0.8257601375304341,2.099401132105032,0.8617733149918566,0.34046171501255945,2.9578418621300098,0.3249643040837018,1.2850295310620052
Cell_220,2.110317117253847,0.773297971676112,2.106081925628209,3.789126943077111,2.0382173687996588,1.0865918253540905,1.2555898993086962,0.05991677103957764,0.6731032317414363,0.0674650063253207,3.339664789914234,3.4261034302040563,4.666963073134229,4.967811756826628,8.715465303593296,0.2041058223091326,0.4350287557871658,1.4717267776067624,2.2614657837358636,0.5901731611872646,1.3647890602476955,1.5617723161596782,4.081634753639044,0.24675481954867415,1.7678655535259327,2.317432449787125,1.923538294211057,3.205964159308659,0.34216035077320756,0.0431001325376164
Cell_221,3.064654763135909,0.8102645149880899,1.090254196549233,1.2237622675774544,1.3094917948167553,2.5107414037765534,1.717676113753592,0.22861260673332276,1.0699208798078057,1.5339836819027126,4.520387169697255,3.202020647650316,3.076847430813638,6.419154653045618,3.5678509797021305,2.0175858348213427,2.4701219220392128,1.4587111430276813,0.5870116620836013,1.7273767998373886,0.9021000082633747,6.049933627954136,2.357087906449191,2.288767459023371,2.954342173904637,0.07412916783357668,1.0728087545881833,2.827186068428777,0.6665992264369995,0.17860570761151723
Cell_222,1.3318301381832267,0.4478781461213023,0.515296971425324,1.0013567557637866,0.2962687308647622,0.9489730310343284,1.4809525182666383,5.096147377745506,0.7284111791651794,1.0222890194431273,5.634387250236173,3.846443214766571,3.1348846364823215,6.8559735327092834,7.552340749530962,0.8326059642486563,0.6055396355157724,0.5115785256954517,2.0097706891640583,3.1992176139994286,1.660989360596519,2.0692187591114646,2.692366825860248,3.973631512795663,1.7108189557491797,0.7962747636576117,2.1839930170469954,2.939074952378692,0.921256717378548,0.06871898179352808
Cell_223,0.7746556949922966,0.8144986950055548,1.0910408727147602,1.8035552734654137,2.0513768518067956,0.8675989731362379,1.9002347547049794,1.7788983554480902,1.7541675925906808,0.5435544469499765,5.118904636821856,4.904281612567923,4.180217453565146,3.816418433116246,4.726448502985892,2.4769810311497897,1.8928350812242907,0.6631476921380176,1.3348360912030044,1.8244412364189047,0.7111628117184198,2.1786242830164024,0.12855562280685362,2.1630728973400504,2.050114076486603,1.5149740343802107,0.9677718498164948,0.4714725142619009,1.2346261961774678,1.7305667660437891
Cell_224,2.2161664358677844,0.573557255731739,0.8184949124804005,0.8464052520609847,0.21137230350902375,3.060392446733209,3.2853114060865347,0.513581088922769,4.350635427344248,0.9969547504580983,4.430486189402656,4.902501950240961,3.045630323391852,4.449693547202995,2.852069660776315,0.08893019826749227,1.4468706792364048,1.9480961247574322,0.6756284344147111,1.3637629796448492,3.1758530626349732,0.9923432434046305,0.2822402069429644,2.3715196955904805,0.8534891425411166,0.6258077173412468,0.9266677201976121,0.8958186045594954,0.14859504458781564,1.5574850855853906
Cell_225,1.5336242814970285,0.9516560947654265,1.4337154163532941,2.0549713528956755,1.5146476536894624,0.5981893833751912,0.46603645292016493,4.828183402341722,1.547469041052486,1.0514731337990257,5.324447166252365,3.1057518798817814,4.764598833638268,3.739084987254076,4.051686652168419,1.1152498439344924,0.4035864889868373,1.0004207201236817,0.8806006872591297,1.6841787161965676,3.7135153588348633,2.207530870634778,1.5441265521926868,1.342513646240179,1.5884609316329041,3.3738847047642855,1.8436978441676615,0.10719001430739951,0.4281869083081965,2.7213793248600497
Cell_226,1.5128236154533556,3.3241859189626064,2.0987988688211083,1.3051611807193064,1.2855282082256403,0.6731796615668795,0.9784086665085634,0.30975359691583193,0.5242265973128366,0.3963130495411522,1.1612303702631952,0.7504312002601607,0.17288980845256668,1.8704145361131779,0.8243664705751075,6.597194001484622,5.018174747734554,4.051025281357945,3.764777988951902,3.683057657205226,2.0242458752131784,2.1820788624888827,1.1889514677700657,1.4833819252522613,2.780762595440105,2.102992141766393,1.553263280051153,0.326795334171439,0.5402750570971241,0.8508099979951991
Cell_227,0.9017958010354504,0.5954553127707365,0.5244167832389363,0.9365881356504897,1.3573294042886859,1.80601274364548,0.15390018652436152,0.7572800748447401,0.18225444081240075,1.1754014715386225,1.1583601634969134,1.0746302222931514,0.9325886793914353,0.7715142059866302,1.07887199411541,5.5759363850603165,3.218938131489079,3.9477172559518543,3.766279004190043,4.953073839417435,0.33051440451226405,0.27184614394402973,0.31682388298122816,1.065351543690083,3.919531337019744,3.47040895720217,1.4839259092629773,0.30739927176110493,3.4413649354156117,3.5776842044436843
Cell_228,0.5004230585055911,1.1884178391163709,2.184699932941372,3.1091066574853596,1.0388217176323393,2.3611038517480725,1.607229557716317,1.5346490358686797,1.4190302056205417,4.05685320411534,1.250028051354172,1.7785485475381522,4.074507214372624,1.8832221950875654,0.7184924381324718,4.134879213916366,3.7574895041484737,4.1173856886772615,4.127586050528012,3.8601196193002245,1.420494311092868,0.2022542799768223,4.737441185069547,1.059148289354765,1.192723329813907,3.397459794129146,1.861955871699866,0.8206669246619971,0.9299915069374237,2.7057086946674813
Cell_229,2.9969762928884682,0.7397958861863275,3.337083730654643,0.2257262004952926,3.673980045158305,1.629984725849095,3.3051915846052187,2.0210699261918723,0.7857084192501915,1.1081566187189682,0.813773718676633,0.6062036163911656,1.79756600238217,0.14525745866420742,1.048462654619644,3.5542315911647817,3.443040457755792,5.0012706502841535,5.686598657605659,5.708596640946922,1.7638409800047803,1.3435157781052989,0.4431851341880794,1.0217126982395863,0.7816046488807005,1.3121157115600435,0.573257281086198,2.820619318004414,0.21847832182503177,0.6873928406747192
Cell_230,0.9790065748364299,1.8023311468840237,1.8097566466726804,2.503035399167469,2.233733672509218,1.0373351909728536,2.376316027538265,1.0482342629349883,0.19764950361517075,0.22796946933467213,0.9515241179970804,0.40582407652078967,1.1116971312194062,2.286482546525688,0.8667043537837041,3.3171597743375965,5.603616537625675,3.791064878960806,3.2529458056692526,9.230607788991758,2.505661106050934,2.988381754697388,0.8885200945921533,4.8575086501839495,0.5006211321301434,0.20243013917372227,5.495967913958458,0.11565108961716714,0.7865277101935844,1.9221923788052273
Cell_231,0.8995290200450708,0.6407399162229361,1.2515257633478665,1.182270047340824,1.3844140308109456,3.2051286854158327,2.0129050945003137,1.0082951434272633,1.546034086365257,1.0750445630299965,1.6539439074450937,0.5750175925183841,0.811932153806772,2.5156916249453607,0.3978875472928655,5.938819183411242,7.091573578088104,3.8035280790638417,3.6441847731723214,3.4385837633047185,3.8760372032367996,0.37763532236738134,0.4064220538555537,0.11235116829571645,0.7954130715833018,1.424140463228549,3.492068833128512,0.8689560956128214,1.8734023939760105,0.620898518009742
Cell_232,0.3230400068342685,3.1327934826273385,1.3886059734009526,2.0069987509547755,1.3520362295791728,0.19093538252860576,2.5035637151285823,0.5814815348385647,1.7891455247060757,0.34599091622260697,0.37793627380446576,0.6316861775695812,0.4724029814968008,0.30553561849731103,5.39214559540716,4.427780095190847,2.6977910904724216,2.9219349199905658,2.849047548550816,4.858584824610473,2.1273924678301674,1.4245158385642607,1.1780316881783868,0.21371671884131344,1.843178580350508,0.19528452163870644,0.972738742568231,1.5105349778639605,1.5568074703766346,1.341805065669432
Cell_233,1.3931024086453878,1.2939030900376136,0.2610239093971853,0.24367430126993878,2.308418766574931,2.335579870765263,0.37195937551641084,1.3605865299116089,1.6122310913540308,1.1792972577057683,2.581280498790528,0.7604939083526961,0.8293054663683115,2.6033359677849135,0.27091879843963856,5.273904624936087,7.211090580317309,4.258598044287986,4.007729693382997,3.561593077055849,1.3545751212802546,0.557687567304202,0.8908892203681597,1.5910470083334074,0.47895480427444753,0.3433585799805721,0.6905622498325351,3.309492297068381,1.617872908650627,0.5493240887951101
Cell_234,0.6133507690181507,2.869569223704484,0.24100978539396004,3.2576984059294443,0.459635765476674,3.1572883244956564,2.296437843809197,0.399079322273687,2.025063577344957,0.17243472280180577,2.660715181425233,0.3882927178809324,2.6657080693716413,0.2617923553342971,0.41851859336113245,7.621020349551563,4.4630514396839605,3.264980383920875,4.079477261868739,4.386604990880386,0.9369833581807387,1.4350556712693663,2.894802151427444,2.2460504975554674,1.8302657877432025,0.45178485715545835,0.2577724302009148,1.0909162513378639,2.286152265123818,0.08208843692066034
Cell_235,0.7349167105543875,1.7306079133331533,3.209869173190883,1.0843166251612921,0.6847240615783456,1.1793893643752995,1.8341273157823128,0.14832694585184272,0.42844190187375125,0.4888539184573085,0.8281046563647382,2.7621742763053576,0.38674579039576273,0.5905267104292862,0.24630263623253013,3.3255577115469785,3.195153940937418,4.112637065376209,9.30699891204777,4.700944280301144,1.1277402035635404,1.8089210361169212,0.6510509526345414,5.1348108401983374,2.354191182742883,2.1008555205762742,3.291875729717325,4.230576183872905,0.3985874500655879,2.9955070730466344
Cell_236,1.6984193034534703,1.4984731992388878,3.84018265950683,0.44071902174364064,1.145537871715759,1.009005867267703,1.6779807088354473,1.743694689402557,2.9020634807500016,1.2395226622089046,4.07982234769048,1.839457667011128,0.3893896891075933,0.6686173098765892,2.095333395370875,4.400426748088503,4.60582243442196,8.389520617135314,4.2531982804984585,4.032501625053629,1.036506459730008,0.7676341703697598,0.49667941218215056,4.774119409043501,1.7252007434021486,0.3192273993344429,3.7892076066300273,0.5760591475045957,1.4755413180466193,1.290525227812612
Cell_237,0.2046479919153291,0.09184732223470297,2.2929469973103656,3.148065052393889,1.5575289381052144,7.114227525933539,0.6279544236224879,0.13675944784958413,1.7697773021221945,0.42715751030865656,1.1401929711718142,2.713905710957231,0.7099109660241381,1.1413418178360983,3.0349751201222355,4.34897938136386,4.413514887680785,4.782605071065201,4.1839524804831925,4.0331206941785736,1.1829806183394984,0.6314374244494212,1.6965049643329253,0.6462725485012528,0.7387429585926649,0.43606413348234185,3.2234136905313933,0.26422175569256073,4.61890494854776,1.0806942152696895
Cell_238,0.813800316711297,0.43708362732433126,0.4887354105872255,0.6425639307180104,8.496911752421285,0.6413152362111165,1.8073969713387052,0.9634596479833855,4.903230377963621,1.4521556035356424,0.3259778682740487,0.759398651745444,6.2878866672135345,2.357798688772304,1.1517578117112146,4.308984510419785,3.569369196594513,3.8144121024084234,3.4113979255009266,5.585242553346799,1.925252848297406,1.356464650887714,3.5624406754087583,2.1739111406575424,0.24238020555513443,1.1977940171191728,2.4602432308898066,1.2082808333437334,1.3129426407183835,0.17946446536135263
Cell_239,0.662924471628927,1.8192305645565157,1.0412908184926464,0.21819663283000662,2.4306806232202116,0.9986971893176271,1.2955177580275363,0.24598694868118662,0.15002619448750246,1.3593753975200638,3.2311629944636153,2.3718547378780803,2.1066660436173823,1.465528941240654,0.30570662921863256,2.6743949536696636,10.020768880072008,3.9609199896911242,3.3245494325374323,4.73699799813679,0.434980087435321,0.7674750188476805,4.536494892913798,1.6247381041794193,1.9613665354195313,1.0794090493524728,2.9153042346802756,2.854931022185913,0.9688596406806372,1.2036347784579013
Cell_240,3.297941193959161,1.2693672072770141,0.8635082689689917,0.9249458874981903,0.7617852146435387,1.25522273164588,0.786833987327345,1.2522519208332379,0.5878025823600405,1.6528875262124263,1.8636196597219754,2.138986297242274,1.8921528272928683,2.743444151315403,1.3447122126693971,3.234733063699946,4.345748966041728,4.195970011219171,3.640474613168578,3.6121054312865724,0.6395850180126879,2.447873934384841,2.0700037011434964,1.5084957855098249,5.9364233232655605,1.659621501861937,0.533289294638807,0.4827242388288945,1.8898974470399654,3.6856128857157855
Cell_241,1.227530938746698,1.7024850631781874,1.7783430465499674,6.102714373031913,2.620546371875305,3.1369351648026083,0.510197075271664,0.7147495226717102,0.6600480943729142,0.9873234518162232,1.3148374981891855,1.603581274566103,1.1506195634670564,0.6445879938723591,0.39998699220178024,4.151762846126467,5.402003378862663,4.1861149632515415,3.341743512792712,5.425023317834405,0.9879489644245152,0.2718679053869508,1.2137581882068922,2.741201686429279,0.8297155907235121,0.033053578851226596,0.940197922589383,0.6116962055133796,1.4176401480064107,1.2395753733360704
Cell_242,0.7612564862051582,0.7160655484578314,3.3824234070128405,1.881133424120181,1.8319457056404105,2.484180889492396,0.9802276749531827,4.078897918712072,1.617432060908566,1.3573172155727373,1.6003328814624584,0.9371788342517988,0.6419587893821199,2.949324179142898,0.3595792707794889,3.164537735923366,3.326772069868066,3.4637731112867485,3.6379355711390606,3.1534399001418696,0.5318037046274089,1.6792000621165737,1.0346415119177583,2.5711823417330457,0.35723817306683103,0.43295308709079533,1.4699038434239255,0.6142427606761222,0.8923569675864594,0.38710673789239713
Cell_243,0.35677548225734196,0.590567624837697,2.6903105682221993,0.2636896482833178,2.9362120410340884,2.494784667140123,0.7591714071061518,1.2354081967096948,1.5731683949784268,2.099655026890666,0.4323831667043636,2.2989892075195,1.3250603669237653,0.4686794295047377,1.3377395339161744,3.259909556433689,4.99144005577727,3.7115928595887535,4.576371722058757,4.739321325159775,3.246836437334821,2.0030612744781484,1.7268466495140244,0.1646045497267385,2.6233555393390784,0.8262264162873856,0.38755785597829356,5.252884025586898,0.6135592050250962,3.5158808847289365
Cell_244,1.590228469668069,1.890629610979025,1.2058116762370017,0.4827134254286822,2.1942279784558263,1.4957598641730745,1.4773103332468387,1.3025144095335794,0.9611801935664853,2.206793337151577,1.849570049156716,2.4050117308206205,1.0017652777019046,0.9282728861073777,0.7266313309091957,4.252909029738949,3.5167133896362346,10.647523764091323,4.105200503080337,6.670497899616084,0.8085671295966109,1.9804935600852318,4.342434853697818,1.8919253858528202,4.159097173808385,3.0221795105221445,0.44753106925957425,2.2220781715986604,1.6561936638418033,0.6002428394816128
Cell_245,2.8254294314532333,0.34401441531299953,2.6860588409534922,2.24548689256093,1.3596081562987705,0.6867662913245018,2.1971096255235802,0.10876928890413357,0.5597284010128772,1.222528336759616,1.3605692690393487,0.5746233124181962,0.589771341275917,1.9415080799993005,0.4621880628414134,2.8355828703005868,2.756028563817053,4.0260283535421735,3.6192849252694224,2.734187507405694,0.26435147942636356,3.31571536654138,0.6259488204409357,1.6922618314050109,0.4280625569337146,3.690360910270056,0.1597410575023897,3.068024347144192,1.3565068082634624,2.151563106423203
Cell_246,3.3531315335103296,1.5386388829273063,4.434900161507614,3.3116682392379007,2.096969568598251,2.9191862382283813,1.2427973931322964,0.48765141965412445,6.436429702534159,1.3199612061038972,1.6028562884441844,0.2817936459778635,3.5115681714087574,1.5662529173333,1.9400166111557882,5.604831962743804,3.661406103085963,6.371661342149962,4.599803774127912,2.9047542921275813,2.9282082360467245,1.1401527866887253,0.6773299991021832,0.18584682287832033,0.8775588622475514,0.7862335636096298,3.1776149022312303,0.726020641144506,0.2435631825478976,1.9570724936504331
Cell_247,3.301454226331707,0.934791769897364,5.09102307594203,2.899838957299962,3.5265738557267214,1.9113281714950585,1.7391250535016494,0.6937955567938934,4.277847227430617,3.760886788320394,4.346884857361283,1.2488946340992062,0.9499587934236454,2.374087716257305,0.8247331728736353,4.140326282487839,3.8203400077798415,3.727979577840911,5.728991898107868,7.733705607829304,2.4470819085035305,2.7849118816400558,4.845976463905984,0.5697208567153642,0.467179244342232,1.5167356989210892,0.4056688431259228,1.701778849855251,0.4235650139385082,0.5290339259971368
Cell_248,0.189231399416537,1.5896152946770727,0.30135955038724527,1.9866094520374202,2.261091721839888,0.6406110986103615,2.516792214895662,2.296948594920683,3.0211104970909397,0.5848474612988316,0.5597415959602403,2.1659901050908204,1.4985391433181823,1.6222639654528348,3.6787233103015073,6.287725978988815,4.804415531983944,4.852026245459293,6.353458598618383,3.9659829488592946,0.39015146258143935,0.7232984189902081,0.6336104725469514,2.0982022147911774,0.9609232615588251,1.1085272304699738,0.7684679436280776,1.2666502202690082,4.091860527385502,0.18478605831424152
Cell_249,4.659688510862386,1.5749300992620847,0.8195030300615259,0.9190440958437261,0.5189183388961387,0.10571425855095447,0.4267388346010751,1.2710651308580305,1.0246481923196737,1.8871617073129834,0.7757065077558267,0.674628174989131,5.8557962102857015,0.5336376894103836,0.570589016255857,5.547352655503749,5.242058615426556,3.3160413693606468,5.379848967627915,3.806180653463583,0.7840565636593844,2.1708508726636997,1.29079222463832,0.11680395375747517,2.172790007164838,1.1289343481783092,3.854234755177636,2.533757452314859,1.506106391388876,0.9012098216404947
Cell_250,1.259780945627863,0.5049618374183757,1.505802170641472,4.072546192099372,5.081509682375321,3.223547681920757,1.4327034229516045,0.24349315044121728,1.1921082152614861,2.665037454167595,2.4368881747739124,1.0920242181141842,1.013281036046767,1.7665884878619786,1.3292552425164863,4.547583445040927,3.712918546727863,6.594459629472002,3.2110126163110486,4.1497024027166045,1.0107567320482642,1.466460756197067,1.2926061960824704,1.217818585396732,0.4647694799450064,1.2910245346127787,2.127519185129867,1.50994347284737,0.4241270640357338,1.3875493616162433
Cell_251,1.3121448749373412,0.9238346179835549,1.5239411738199076,0.6960447680621387,2.20204705055605,4.857354534909135,2.354636190172185,0.586963694897333,2.1075527937632286,2.5397676247317547,1.7434070514991182,1.893993562670665,1.1884326395815836,0.3515198229322787,1.116896485635353,3.909669512815028,4.173883883488448,3.4101501148552353,3.1812301379146577,7.643637963861842,1.269321859275709,0.7860079975426216,0.1985570444749693,2.438500733037592,1.5523046507584803,5.365287401035367,0.6406689889242777,3.2561204632976457,1.1165722286473996,0.5275762587882724
Cell_252,0.8757292734163797,1.4058645601663897,0.7869251520460152,0.3666337523282453,0.5078595305679611,1.9606495189317772,0.4401932727799391,0.6879538815371289,0.45866447598885546,1.5857039464252398,7.319251370483282,1.8951503102615288,0.6099946188792732,1.5842515773140284,0.6490387178950481,4.936317187830901,6.6783773267952125,3.923104748988113,3.9586878251161597,4.820641829308357,2.6069382147172058,2.1562436969718144,0.9129152801992833,2.1572356136825004,1.472549657631798,0.8445876317324975,0.8581861538637342,1.4350280234756103,1.6578686886835117,1.0922036922676115
Cell_253,1.691302740682935,0.5928575556137535,0.4190349121675706,0.2392881583813184,1.9350606312697871,0.2117013183266211,1.6770584524775758,0.7978019509535754,0.9408334467997279,0.9534348778106265,6.420716988019301,0.7080006738710249,0.49250702014421316,4.66262930413627,0.2730878087804765,3.003181479281602,6.001583240203747,5.138158807196117,4.531260354910441,3.8107729294990054,0.09657316484638882,3.930634869133312,2.161994053818728,3.6185127897827565,2.838084704418601,1.797014670338076,0.6889218059244275,0.4332946703224276,3.052318720838957,0.7995478511445414
Cell_254,0.46114036056785856,0.6405853113848422,3.1964022093220414,0.5135163245633659,0.8593537798791954,1.1175130038659578,1.5039991472167802,0.47143700524276,1.0845233653966329,2.511656730528463,5.371477656493152,0.3831627744461272,0.4561460107487522,0.5329606945882832,2.0500881991663182,3.31031698708944,4.058429896786675,3.9663439938012486,8.579715661678375,2.890406759196402,0.6611842656574688,2.048667358524553,1.5800947632325069,0.6169350718870248,3.3662556957687424,0.26280404824733417,1.1498036309351671,0.8976516064921634,1.0624092559959517,0.6112491717408423
Cell_255,1.0840309969395028,1.433816671287922,0.04311284641905646,0.7683723553537644,0.5377766679584436,4.4409116426427095,1.7480859564664741,0.5060102304217681,0.7291151862433055,0.9298906328566243,0.7134489298385117,1.857909913776617,3.8932259962473474,0.8774378762780807,5.350979239620225,2.833376774853105,4.884625711833567,2.978302859745599,6.8168991743541385,3.1855987304707347,1.712556388761435,0.459401778661113,0.020938573846117914,1.582985963762414,2.2016474416890457,1.118817500545663,0.322759299368646,6.130142854599072,2.134437417318559,1.3824795623028399
